kavis,5,"Bir eğrinin sınırlı bir kısmı, eğmeç"
kelek,5,"Olgunlaşmamış, ham kavun"
kenet,5,"İki sert cismi birbirine bağlamaya yarayan, iki ucu sivri ve kıvrık metal parça"
kesek,5,"Bel, çapa veya sabanın topraktan kaldırdığı iri parça"
kiniş,5,"Marangozlukta tahta üzerine boydan boya açılan, kesiti kare veya dikdörtgen biçiminde kanal"
klişe,5,"Baskıda kullanılmak amacıyla, üzerine kabartma resim, şekil, yazı çıkarılmış metal levha"
koral,5,Koro için yazılmış dinî ezgi
kroşe,5,Boksta kolun bükülmesiyle yapılan bir yumruk vuruş biçimi
kudas,5,"Hz. İsa'nın havarileriyle birlikte yediği son yemeği anmak için, Hristiyanların kilisede bir kap içinde ekmek ve şarabı kutsayarak yaptıkları tören, liturya"
kumru,5,"Güvercinler takımından, güvercinden küçük, boz, gri renkli bir kuş (Streptopelia)"
kurum,5,Bacalarda biriken kalın is
laçın,5,Beyaz renkli bir cins şahin
lezar,5,Kertenkele derisinin sepilenmesiyle elde edilen bir deri türü
longa,5,Türk müziğinde yörük özellik taşıyan oyun havası
mahra,5,"Üzüm taşımaya yarayan ağzı geniş, dibi dar tahta kap"
makul,5,"Akla uygun, akıllıca"
mecmu,5,"Bir araya getirilmiş, toplanmış, bütün, hep"
mekan,5,"Yer, bulunulan yer"
melon,5,Yuvarlak ve bombeli (şapka)
merak,5,Bir şeyi anlamak veya öğrenmek için duyulan istek
miyom,5,Kadınlarda döl yatağı kas dokusundaki ur
mufla,5,"Cisimleri, aleve değdirmeden ateşin etkisine uğratmak için kullanılan büyük toprak kap"
munis,5,"Alışılan, alışılmış, yabancı olmayan"
nöron,5,Sinir sisteminin uyarıyı iletmekle görevli anatomik ve işlevsel birimi
nakış,5,"Genellikle kumaş üzerine renkli iplikler veya sırma ve sim kullanarak elle, makineyle yapılan işleme, el işi, ince iş"
namus,5,"Bir toplum içinde ahlak kurallarına ve toplumsal değerlere bağlılık, iffet"
nesne,5,"Belli bir ağırlığı ve hacmi, rengi olan her türlü cansız varlık, şey, obje"
nifak,5,"Geçimsizlik, anlaşmazlık, ara bozuculuk"
oberj,5,"Şehir merkezinin dışında sade, basit kurulmuş konaklama yeri"
omlet,5,"Çırpılmış yumurtayla sade olarak yapılabilen veya içine peynir, kıyma vb. katılarak tavada pişirilen bir yemek"
pöçük,5,"Kuyruk sokumu, kuyruk"
padok,5,Hipodromda yarış atlarının yedekte gezdirildikleri yer
peşin,5,"Bir alışverişte, alışveriş yapıldığı anda, alınan şeyin tesliminden önce veya teslimiyle birlikte ödenen, veresiye karşıtı"
petek,5,"Arıların yumurtalarını bırakmak ve bal depo etmek için yaptığı, düzgün altıgen ağızlı bal mumu yuvacıklar topluluğu"
pinti,5,"Aşırı derecede cimri, hasis"
posta,5,Bir yere gelen veya bir yerden gönderilen mektup ve emanetlerin tümü
rüsva,5,"Ayıplanacak durumda olan, rezil"
rafit,5,"Bazı hayvan ve bitki hücrelerinde bulunan, iğne biçiminde billur madde"
rakun,5,"Kuzey Amerika'da, ağaçlarda yaşayan, kafası tilkiye benzeyen, uzun kuyruğu alaca halkalı, boyu yaklaşık 90, kuyruğu 30 santimetre olan kürklü hayvan (Procyon lotor)"
raunt,5,Boks vb. spor karşılaşmalarında devrelerden her biri
resen,5,"Kendi başına, kendiliğinden"
rotil,5,"Otomobilin ön düzeninde bulunan, her yöne dönebilen ve mafsal olarak kullanılan küre biçiminde bir parça"
sınai,5,"Sanayi ile ilgili, endüstriyel"
sadet,5,"Konuşulan asıl konu, asıl madde"
sahne,5,"İzleyicilerin kolayca görebilmeleri için genellikle yerden belli bir ölçüde yüksek yapılan, oyun, müzik vb. gösteri yapmaya uygun yer, oyunluk"
sakar,5,"Bazı hayvanların, özellikle atların alınlarında bulunan beyaz leke, küçük akıtma"
salvo,5,Yaylım ateşi
secde,5,"Genellikle namaz kılarken alnı, el ayalarını, dizleri ve ayak parmaklarını yere getirerek alınan durum"
sekiz,5,Yediden sonra gelen sayının adı
sevgi,5,İnsanı bir şeye veya bir kimseye karşı yakın ilgi ve bağlılık göstermeye yönelten duygu
sifon,5,"Bir sıvıyı bir kaptan başka bir kaba aktarmaya yarayan, değişik uzunlukta iki kolu olan bükülmüş boru"
sirto,5,Türk müziğinde genellikle neşeli ve hareketli nağmeler içeren bir tür oyun havası
sucul,5,"Suyu seven, suya düşkün"
taban,5,"Ayağın alt yüzü, aya"
tafra,5,"Kendisini olduğundan büyük gösterip böbürlenme, yüksekten atma"
talik,5,"Asma, yukarı kaldırma"
tasdi,5,"Can sıkma, baş ağrıtma, tedirgin etme"
teati,5,Karşılıklı alıp verme
telaş,5,Herhangi bir sebeple acelecilik
tetik,5,Ateşli silahlarda ateşlemeyi sağlamak için çekilen küçük parça
topaç,5,Çevresine ip sarılıp birden bırakılarak veya kamçı ile vurularak döndürülen koni biçiminde ucu sivri oyuncak
tugay,5,"Alayla tümen arasındaki askerî birlik, liva"
turaç,5,"Sülüngillerden, uzunluğu 34 santimetre olan, soyu azalmış bir tür kuş (Tetrao francolinus)"
uyarı,5,"Herhangi bir konu, sorun üzerine ilgi çekme, ikaz, ihtar, tembih"
uzman,5,"Belli bir işte, belli bir konuda bilgi, görüş ve becerisi çok olan (kimse), mütehassıs, kompetan"
valiz,5,Genellikle yolculukta içine çamaşır vb. eşya konulan küçük el bavulu
yanık,5,Yanmakta olan
yapıt,5,"Bir emek sonucunda ortaya konulan ürün, eser"
yezit,5,Nefret edilen kimseler için kullanılan bir söz
zühre,5,Çoban Yıldızı
zıpka,5,Karadeniz kıyısı halkının giydiği dar paçalı potur
zehir,5,"Organizmaya girdiğinde kimyasal etkisiyle fizyolojik görevleri bozan ve miktarına göre canlıyı öldürebilen madde, ağı, sem"
çömlek,6,Toprak tencere
çağrım,6,Yüksek bir sesin yetişebileceği kadar uzaklık
çandır,6,"Karışık, melez"
özünlü,6,"Bir şeyin aslında veya gerçeğinde olan, ilinekle ilgili olmayıp özde bulunan, deruni, zatî, dışınlı karşıtı"
özcesi,6,"Özet olarak, kısacası, sözün özü, sözün kısası"
ürolog,6,"İdrar yolu hastalıkları hekimi, bevliyeci"
şaşlık,6,Baharatlı sirkeye yatırılmış koyun etinden hazırlanmış bir yemek türü
şarjör,6,"Otomatik silahlarda, belli sayıda mermi taşıyan ve bu mermileri namluya arka arkaya sürmeye yarayan mekanizma"
şifahi,6,"Sözlü, tahrirî karşıtı"
şiveli,6,"Nazlı, edalı"
açısal,6,"Açı ile ilgili, zaviyevi"
abdest,6,"Müslümanların, belli ibadetleri yapabilmek için bir düzen içerisinde bazı organları yıkayıp bazılarını mesh etme yoluyla yaptıkları arınma"
aganta,6,Yısa veya laçka edilmekte olan bir halatın ve zincirin kısa bir süre elde tutulup bırakılmaması için verilen emir
akağaç,6,"Gürgengillerin, kerestesinden yararlanılan beyaz kabuklu bir türü (Zelkova carpinifolia)"
akraba,6,Kan bağıyla birbirine bağlı olan kimseler
alplık,6,Alp olma durumu
amatör,6,"Bir işi para kazanmak için değil, yalnız zevki için yapan, hevesli, meraklı (kimse), özengen, profesyonel karşıtı"
antika,6,Tarihsel bir döneme ait olan
ateizm,6,Tanrıtanımazlık
avrupa,6,Dünya üzerinde yer alan kıtalardan biri
ayazma,6,Rumların kutsal saydıkları kaynak veya pınar
azamet,6,"Ululuk, büyüklük"
bülbül,6,"Karatavukgillerden, sesinin güzelliği ile tanınmış olan ötücü kuş (Luscinia megarhynchos)"
balast,6,"Demir yollarında traverslerin altına, şoselerde düzeltilmiş toprak üzerine döşenen taş kırıkları"
balkon,6,"Bir yapının genellikle dışarıya doğru çıkmış, çevresi duvar veya parmaklıkla çevrili bölümü"
barbut,6,Zarla oynanan bir kumar türü
basari,6,Görme ile ilgili
beşeri,6,İnsanoğlu ile ilgili
benzin,6,"Petrolün damıtılması ile elde edilen, özgül ağırlığı yaklaşık 0,65 olan, renksiz, uçucu, kendine özgü kokusu bulunan bir sıvı"
boynuz,6,"Bazı hayvanların başında bulunan, tırnaksı bir maddeden, uzun, kıvrık veya çatallı korunma organı"
budala,6,"Zekâca geri olan (kimse), alık"
bunsuz,6,Bu olmaksızın
cömert,6,"Para ve malını esirgemeden veren, eli açık, selek, semih, ahi, bonkör"
cızbız,6,Izgarada pişirilmiş (et)
cazgır,6,Güreşecek olan pehlivanları yüksek sesle izleyicilere tanıtan ve dua okuyarak onları alana süren kimse
cillop,6,"Parlak, pürüzsüz, tertemiz"
düello,6,"İki kişi arasında, tanıklar önünde yapılan silahlı vuruşma"
düzine,6,Aynı cinsten on iki parçanın oluşturduğu takım
dehliz,6,"Üstü kapalı, dar ve uzun geçit"
densiz,6,Yakışıksız ve saygısızca davranan (kimse)
desise,6,"Aldatma, oyun, düzen, hile, entrika"
devrik,6,Katlanıp kendi üzerine bükülmüş
dikmen,6,Koni biçiminde tepe
dingin,6,"Sakin, durgun"
divlek,6,Kalın kabuklu olgun kavun
dombay,6,"Manda, su sığırı"
dubara,6,"Oyunda, atılan zarlardan ikisinin de iki benekli yüzünün üste gelmesi"
efsane,6,"Eski çağlardan beri söylenegelen, olağanüstü varlıkları, olayları konu edinen hayalî hikâye, söylence"
endaze,6,65 santimetrelik uzunluk ölçüsü
façuna,6,Halatın örselenecek yerine tel veya sicimle yapılan sargı
fanfar,6,Bakır üflemeli çalgılardan oluşan orkestra
fertik,6,"""""Kaç, uzaklaş; tamam, bitti"""" anlamlarında kullanılan bir seslenme sözü"
fikren,6,"Düşünce yoluyla, düşünerek, zihnen"
fistan,6,Tek parça kadın giysisi
fondan,6,"İçinde likör, tatlı veya hoş kokulu maddeler bulunan, ağızda kolayca eriyen bir şekerleme türü"
gökçek,6,"Güzel, sevimli (kimse)"
göynük,6,"Yanık, yanmış"
gürbüz,6,"Sağlam, güçlü ve iyi gelişmiş"
geçmez,6,Kullanımı olmayan
grandi,6,Geminin baştan ikinci direği
hülasa,6,"Özet, fezleke"
haşlak,6,"Kızgın, kaynar, çok sıcak"
haseki,6,"""Osmanlı Devleti'nde bir görevde eskimiş olanlara verilen unvan"""
havhav,6,Çocuk dilinde köpek
hazire,6,Etrafı çitle çevrili ve girilmesi yasak yer
hepçil,6,Hem hayvansal hem bitkisel besinlerle beslenen
horhor,6,Gür ve ses çıkararak akan su
ilinek,6,"Bir şeye zorunluluk sonucu bağlı olmayan, onun özünde bulunmayan, rastlantı ile olan nitelik, araz"
ipsala,6,Edirne iline bağlı ilçelerden biri
iskota,6,"Yelkenleri açmak ve tutmak için alt köşelerine bağlanan halat, zincir ve palangadan oluşan donanım"
kültür,6,"Tarihsel, toplumsal gelişme süreci içinde yaratılan bütün maddi ve manevi değerler ile bunları yaratmada, sonraki nesillere iletmede kullanılan, insanın doğal ve toplumsal çevresine egemenliğinin ölçüsünü gösteren araçların bütünü, hars, ekin"
kütlük,6,Küt olma durumu
kıpkıp,6,Gözünü çok kırpan (kimse)
kaftan,6,Doğaüstü varlıklarla ilişki kurma sanatı
kapçak,6,Uzun saplı büyük kanca
katgüt,6,"Ameliyatlarda yaraları dikmek için kullanılan, kedi bağırsağından yapılmış iplik"
kişniş,6,"Maydanozgillerden, yaprakları maydanozu andıran, 20-60 santimetre yüksekliğinde, tüysüz, bir yıllık ve otsu bir bitki (Coriandrum sativum)"
klinik,6,"Hastanın bakıldığı, muayene edildiği yer"
kofluk,6,Kof olma durumu
korsan,6,"Gemilere saldıran deniz haydudu, deniz hırsızı"
kovboy,6,"""Amerika'da sığır çobanı"""
kudema,6,"Eskiler, eski insanlar"
kunduz,6,"Kemirgenlerden, kuyruğu geniş ve yassı, art ayak parmaklarının arası perdeli, ağaçları kemirerek beslenen, su kıyılarında yaşayan, yuvalar ve su setleri kuran, postu değerli bir hayvan, kastor (Castor fiber)"
layiha,6,Herhangi bir konuda bir görüş ve düşünceyi bildiren yazı
leylak,6,"Zeytingillerden, yaprakları karşılıklı bir ağaççık (Syringa vulgaris)"
müştak,6,"Başka bir kelime veya kökten türemiş, çıkmış"
müfrez,6,Bir bütünden ayrılmış
mızrak,6,"Uzun saplı, sivri demir uçlu silah"
mahdut,6,"Çevrilmiş, sınırlanmış"
mahpus,6,"Kapatılmış, hapsedilmiş (kimse)"
maruni,6,"""Lübnan ve Suriye'de oturan Katolik Süryani topluluğu"""
matlık,6,Mat olma durumu
mazlum,6,"Zulüm görmüş, kendisine zulmedilmiş"
menfez,6,"Girecek veya geçecek yer, delik"
mestur,6,"Örtülü, kapalı, gizli"
mevkut,6,"Süreli, periyodik"
moymul,6,Atmaca ve doğana benzeyen bir tür yırtıcı kuş
muhlis,6,Dostluğunda ve inançlarında içten olan
nüdizm,6,Her yerde çıplak yaşamayı savunan bir anlayış
naylon,6,Dayanıklı ve esnek döküm maddesi
okuntu,6,Optik aletlerinde objektiften aldığı ışınları göze veren mercek sistemi
pavyon,6,"Bir kuruluşun, bir kurumun, bir bahçe içindeki yapılarından her biri"
pekmez,6,"Genellikle üzüm, dut vb. meyvelerin kaynatılarak koyulaştırılmış biçimi"
petrol,6,"Yoğunluğu 0,8-0,95 arasında olabilen, hidrokarbürlerden oluşmuş, kendisine özgü kokusu olan, koyu renkli, arıtılmamış, doğal yanıcı mineral yağ, yer yağı"
pijama,6,İki parçadan oluşan yatak giysisi
piyasa,6,"Satıcıların mal satmak için bir araya geldiği yer, pazar"
ponton,6,Batmış gemileri askıya alma işinde kullanılan büyük duba
presto,6,"Çabuk, çok çabuk bir tempo ile"
razakı,6,"Kalınca kabuklu, iri ve uzunca taneli, şekeri çok bir tür üzüm"
reglan,6,Omuzlardan geçerek boyna kadar uzanan (kol)
ruhani,6,Ruhla ilgili
sümbül,6,"Zambakgillerden, soğanla üretilen, 15-20 santimetre yüksekliğinde, çiçekleri keskin kokulu ve türlü renkli, çok yıllık bir süs bitkisi (Hyacinthus orientalis)"
sürtük,6,"Vaktini çok gezerek geçiren, evinde oturmayan kadın"
sıhhat,6,"Sağlık, esenlik"
sansür,6,"Her türlü yayının, sinema ve tiyatro eserinin hükûmetçe önceden denetlenmesi işi, sıkı denetim"
sargın,6,"İçten, yürekten"
sayvan,6,"Güneşten, yağmurdan korunmak için veya süs olarak bir şeyin üzerine çekilen dam saçağı gibi düz veya eğimli örtü"
sekans,6,"Belirli bir süre içinde arka arkaya giden şeyler, dizi"
serçin,6,Mekiğin parçalarından her biri
servis,6,"Sofrada hizmet etmekle görevli kimsenin yaptığı iş ve bu işin yapılma biçimi, sofra hizmeti"
silvan,6,Diyarbakır iline bağlı ilçelerden biri
slalom,6,Kayak sporunda bayraklarla işaretlenmiş birtakım dönemeçlerden oluşan pist üzerinde yapılan bir yarış türü
sonsuz,6,"Sonu olmayan, bitmeyen, ebedî"
türbin,6,"Su, buhar, gaz gibi herhangi bir akışkanın hareket enerjisiyle ve birtakım özel düzenler yardımıyla dönerek çalışan araç"
takdir,6,"Beğenme, beğenip belirtme, değer verme"
talkın,6,"Ölü gömüldükten sonra mezar başında imamın söylediği dinî sözler, telkin"
tandem,6,İki kişilik bisiklet
tayfun,6,"Okyanuslarda, Çin Denizi ile Hint Denizi'nde görülen, Dünya'nın dönüş yönüne zıt olarak doğudan batıya doğru oluşan, güçlü kasırga"
teakup,6,Art arda gelme
tedris,6,"Ders verme, öğretme, öğretim"
tekaüt,6,Emekliye ayrılma
telhis,6,"Özet, özetleme, kısaltma"
temkin,6,"Bir işin sonunu düşünerek ölçülü, tedbirli davranma"
terfik,6,Bir kimseyi arkadaş olarak yanına alma
tescil,6,"Herhangi bir şeyi resmî olarak kaydetme, kütüğe geçirme"
tişört,6,"Genellikle kısa kollu, pamuklu spor giysi"
trapez,6,Alt uçlarına bir çubuk bağlanmış bulunan iki düşey ipten yapılmış salıncağa benzer bir jimnastik aracı
tutsak,6,"Savaşta ele geçen düşman, esir"
yüksek,6,"Altı ile üstü arasındaki uzaklık çok olan, alçak karşıtı"
yekten,6,"Birden, birdenbire, ansızın"
zayiçe,6,"Yıldızların, belli bir zamandaki yerlerini, durumlarını gösteren çizelge"
zikzak,6,Art arda birdenbire ters yöne açılar yapan kırık çizgi
çapaçul,7,"Kılığının veya eşyasının düzgün ve temiz olmasına özenmeyip düzensizlik içinde yaşayan, pasaklı"
çelişki,7,"Sözlerin veya davranışların birbirini tutmaması, tenakuz, paradoks"
öküzlük,7,"Budalalık, sersemlik"
şehriye,7,"Çorba ve pilavda kullanılan, türlü biçimlerde kesilerek kurutulmuş buğday unu hamuru"
şnorkel,7,Dizel motorlu denizaltının su altında uzun süre kalmasını sağlayan düzen
acizane,7,"Söz söyleyen kimsenin, kendi yaptıklarını abartmamak için kullandığı """"âcizlere yakışacak bir biçimde"""" anlamında kullanılan bir nezaket sözü"
akşehir,7,Konya iline bağlı ilçelerden biri
akustik,7,Yankı bilimi
alabora,7,Geminin yan yatması
almaşık,7,"İki veya daha çok şeyin sıralanmasında karşılıklı değil, aralıklı olarak sağda ve solda yerleşmiş olan"
anahtar,7,"Kilidi açıp kapamak için kullanılan araç, açar, açkı, miftah, dil"
arazbar,7,Türk müziğinde bir birleşik makam
askarit,7,Bağırsak solucanı
bağıntı,7,Bir nesneyi başka bir nesne ile uyarlı kılan bağ
bacılık,7,Bacı olma durumu
baklava,7,"Çok ince yufkadan yapılarak arasına kaymak, fıstık, ceviz, badem vb. konulup pişirilen ve üzerine şeker şerbeti dökülen bir tatlı türü"
barikat,7,Bir yolu veya geçidi kapamak için her türlü araçtan yararlanılarak yapılan engel
bermuda,7,Dizlere kadar inen dar ve kısa pantolon
biberon,7,Genellikle süt çocuklarına süt ve sulu yiyecekleri içirmekte kullanılan emzikli şişe
birçoğu,7,Çok sayıda olan kimse veya şey
bitmişi,7,Bir şeyin son fiyatı
bobinaj,7,Bir filmi veya mıknatıslı kuşağı bir makaradan başka bir makaraya sarma
brahman,7,Hint kastlarında ilk basamak
buselik,7,Klasik Türk müziğinde on üç basit makamdan biri
cevaben,7,"Cevap olarak, karşılık olarak"
dönemeç,7,"Bir yolun yön değiştirdiği yer, viraj"
doyuran,7,Bir sıvının içinde eriyerek onu doyma durumuna getiren (madde)
eğiklik,7,"Eğik olma durumu, eğim, yamukluk, meyil"
eşkinci,7,Savaşa giden eyalet askeri
eflatun,7,Açık mor renk
ekoloji,7,Canlıların hem kendi aralarındaki hem de çevreleriyle olan ilişkilerini tek tek veya birlikte inceleyen bilim dalı
enderun,7,Saraylarda harem ve hazine dairelerinin bulunduğu yer
entrika,7,"Bir işi sağlamak veya bozmak için girişilen gizli çalışma, oyun, dolap, düzen, dalavere, desise, hile, dek (II)"
evvelce,7,"Önceden, eskiden"
fıkırtı,7,Hafif kaynamayı anlatan yansıma sesinin adı
fahriye,7,Divan edebiyatında şairlerin kendi özelliklerinden övünerek söz ettikleri manzume veya manzumenin bir bölümü
feraset,7,"Anlayış, seziş, sezgi"
filinta,7,"Namlusu kısa, kurşun atan bir tür küçük tüfek"
güverte,7,Gemide ambar ve kamaraların üstü
gagavuz,7,"Büyük çoğunluğu Moldova'da, az bir kısmı Deliorman, Dobruca, Beserabya ve Ukrayna'da oturan Ortodoks Türk halkı veya bu halktan olan kimse"
gastrit,7,Midedeki yangı
greyder,7,Altında bulunan ve değişik açılarda çalışabilen bıçağı ile toprağı kazıyan veya yayan yol makinesi
hacivat,7,"Karagöz oyununda kendini halktan üstün görme, bilgiçlik taslama, kitap dili kullanma vb. özentileri olan kimse"
heyelan,7,Toprak kayması
ibnelik,7,İbne olma durumu
ilişken,7,Deniz dibinde batık ve atıkların oluşturduğu tabaka
infilak,7,Güçlü bir biçimde patlama
